/root/Desktop/data/IMG/center_2018_12_22_17_55_34_731.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_34_731.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_34_731.jpg,0,0,0,6.560489E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_34_816.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_34_816.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_34_816.jpg,0,0,0,2.467532E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_34_895.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_34_895.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_34_895.jpg,0,0,0,2.241668E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_34_965.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_34_965.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_34_965.jpg,0,0,0,1.154557E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_034.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_034.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_034.jpg,0,0,0,1.024581E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_104.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_104.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_104.jpg,0,0,0,1.781132E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_172.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_172.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_172.jpg,0,0,0,2.841276E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_238.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_238.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_238.jpg,0,0,0,3.63772E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_312.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_312.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_312.jpg,0,0,0,4.234696E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_381.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_381.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_381.jpg,0,0,0,4.500531E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_451.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_451.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_451.jpg,0,0,0,5.430753E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_519.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_519.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_519.jpg,0,0,0,6.095386E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_593.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_593.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_593.jpg,0,0,0,3.733723E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_659.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_659.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_659.jpg,0,0,0,8.470251E-07
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_733.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_733.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_733.jpg,0,0,0,1.908847E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_802.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_802.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_802.jpg,0,0,0,1.248646E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_875.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_875.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_875.jpg,0,0,0,1.213844E-05
/root/Desktop/data/IMG/center_2018_12_22_17_55_35_944.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_35_944.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_35_944.jpg,0,0,0,5.484419E-07
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_014.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_014.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_014.jpg,0,0,0,1.715946E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_087.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_087.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_087.jpg,0,0,0,2.707887E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_160.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_160.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_160.jpg,0,0,0,3.437817E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_231.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_231.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_231.jpg,0,0,0,4.301273E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_301.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_301.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_301.jpg,0,0,0,4.83297E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_370.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_370.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_370.jpg,0,0,0,2.970092E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_439.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_439.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_439.jpg,0,0,0,5.96263E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_507.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_507.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_507.jpg,0,0,0,6.893461E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_580.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_580.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_580.jpg,0,0,0,4.992693E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_652.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_652.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_652.jpg,0,0,0,3.170147E-06
/root/Desktop/data/IMG/center_2018_12_22_17_55_36_723.jpg,/root/Desktop/data/IMG/left_2018_12_22_17_55_36_723.jpg,/root/Desktop/data/IMG/right_2018_12_22_17_55_36_723.jpg,0,0,0,2.439636E-06
